x_m,y_m,r
44.2759817109178,-5.2381423321408,-0.0996008704378181
44.3229770807582,-5.32643287169241,-0.0996144313162445
44.3690873516441,-5.41518119463682,-0.0996279989543341
44.414308005871,-5.50437845855057,-0.0996415720300865
44.4586346140701,-5.59401577643191,-0.0996551491420404
44.5020628356487,-5.68408421758321,-0.0996687290196284
44.5445884192204,-5.77457480849781,-0.099682310243565
44.586207203028,-5.86547853375099,-0.0996958915246614
44.6269151153561,-5.95678633689522,-0.0997094714468108
44.6667081749361,-6.04848912135942,-0.0997230487260932
44.7055824913408,-6.14057775135221,-0.0997366219632337
44.7435342653712,-6.23304305276907,-0.0997501898087941
44.7805597894337,-6.32587581410329,-0.0997637509308096
44.816655447908,-6.41906678736065,-0.0997773039567081
44.8518177175063,-6.51260668897773,-0.0997908475375051
44.8860431676231,-6.60648620074369,-0.0998043802911471
44.9193284606761,-6.70069597072557,-0.0998179009204394
44.951670352437,-6.79522661419692,-0.0998314079965663
44.9830656923544,-6.89006871456963,-0.0998449002343687
45.0135114238659,-6.98521282432898,-0.099858376210666
45.0430045847023,-7.08064946597176,-0.0998718346249274
45.0715423071812,-7.17636913294736,-0.0998852741025246
45.0991218184919,-7.2723622906017,-0.0998986932605995
45.1257404409711,-7.36861937712401,-0.0999120907962405
45.1513955923682,-7.46513080449631,-0.0999254653228819
45.1760847861021,-7.56188695944541,-0.0999388155174154
45.1998056315078,-7.65887820439754,-0.099952139970565
45.2225558340744,-7.75609487843529,-0.0999654374244395
45.244333195672,-7.85352729825689,-0.0999787064423509
45.2651356147709,-7.95116575913778,-0.099991945742818
45.2849610866496,-8.04900053589421,-0.100005153951932
45.3038077035942,-8.14702188384895,-0.100018329728227
